hour;minute;amps_avg;kw_avg
7;25;0.100333;23.076667
7;26;0.106167;24.418333
7;27;0.109667;25.223333
7;28;0.130667;30.053333
7;29;0.130667;30.053333
7;30;0.120167;27.638333
7;31;0.14;32.2
7;32;0.1435;33.005
7;33;0.144667;33.273333
7;34;0.1575;36.225
7;35;0.120167;27.638333
7;36;0.151667;34.883333
7;37;0.1295;29.785
7;38;0.120167;27.638333
7;39;0.109667;25.223333
7;40;0.134167;30.858333
7;41;0.105;24.15
7;42;0.106167;24.418333
7;43;0.106167;24.418333
7;44;0.127167;29.248333
7;45;0.1645;37.835
7;46;0.147;33.81
7;47;0.162167;37.298333
7;48;0.1365;31.395
7;49;0.145833;33.541667
7;50;0.134167;30.858333
7;51;0.123667;28.443333
7;52;0.106167;24.418333
7;53;0.120167;27.638333
7;54;0.124833;28.711667
7;55;0.1225;28.175
7;56;0.126;28.98
7;57;0.1505;34.615
7;58;0.1505;34.615
7;59;0.138833;31.931667
8;0;0.131833;30.321667
8;1;0.096833;22.271667
8;2;0.137667;31.663333
8;3;0.170333;39.176667
8;4;0.177333;40.786667
8;5;0.172667;39.713333
8;6;0.1715;39.445
8;7;0.105;24.15
8;8;0.086333;19.856667
8;9;0.084;19.32
8;10;0.141167;32.468333
8;11;0.179667;41.323333
8;12;0.180833;41.591667
8;13;0.183167;42.128333
8;14;0.138833;31.931667
8;15;0.110833;25.491667
8;16;0.102667;23.613333
8;17;0.110833;25.491667
8;18;0.1295;29.785
8;19;0.154;35.42
8;20;0.182;41.86
8;21;0.170333;39.176667
8;22;0.168;38.64
8;23;0.177333;40.786667
8;24;0.147;33.81
8;25;0.1225;28.175
8;26;0.096833;22.271667
8;27;0.081667;18.783333
8;28;0.128333;29.516667
8;29;0.127167;29.248333
8;30;0.131833;30.321667
8;31;0.152833;35.151667
8;32;0.131833;30.321667
8;33;0.117833;27.101667
8;34;0.114333;26.296667
8;35;0.109667;25.223333
8;36;0.154;35.42
8;37;0.191333;44.006667
8;38;0.1925;44.275
8;39;0.172667;39.713333
8;40;0.149333;34.346667
8;41;0.114333;26.296667
8;42;0.078167;17.978333
8;43;0.060667;13.953333
8;44;0.060667;13.953333
8;45;0.116667;26.833333
8;46;0.176167;40.518333
8;47;0.217;49.91
8;48;0.215833;49.641667
8;49;0.252;57.96
8;50;0.215833;49.641667
8;51;0.217;49.91
8;52;0.194833;44.811667
8;53;0.1575;36.225
8;54;0.14;32.2
8;55;0.135333;31.126667
8;56;0.141167;32.468333
8;57;0.133;30.59
8;58;0.102667;23.613333
8;59;0.077;17.71
9;0;0.093333;21.466667
9;1;0.075833;17.441667
9;2;0.134167;30.858333
9;3;0.173833;39.981667
9;4;0.166833;38.371667
9;5;0.159833;36.761667
9;6;0.200667;46.153333
9;7;0.166833;38.371667
9;8;0.142333;32.736667
9;9;0.142333;32.736667
9;10;0.131833;30.321667
9;11;0.156333;35.956667
9;12;0.120167;27.638333
9;13;0.112;25.76
9;14;0.130667;30.053333
9;15;0.173833;39.981667
9;16;0.145833;33.541667
9;17;0.1295;29.785
9;18;0.105;24.15
9;19;0.093333;21.466667
9;20;0.135333;31.126667
9;21;0.128333;29.516667
9;22;0.149333;34.346667
9;23;0.168;38.64
9;24;0.158667;36.493333
9;25;0.137667;31.663333
9;26;0.1225;28.175
9;27;0.128333;29.516667
9;28;0.159833;36.761667
9;29;0.189;43.47
9;30;0.180833;41.591667
9;31;0.135333;31.126667
9;32;0.124833;28.711667
9;33;0.093333;21.466667
9;34;0.068833;15.831667
9;35;0.085167;19.588333
9;36;0.107333;24.686667
9;37;0.165667;38.103333
9;38;0.172667;39.713333
9;39;0.190167;43.738333
9;40;0.200667;46.153333
9;41;0.182;41.86
9;42;0.142333;32.736667
9;43;0.109667;25.223333
9;44;0.121333;27.906667
9;45;0.149333;34.346667
9;46;0.162167;37.298333
9;47;0.162167;37.298333
9;48;0.145833;33.541667
9;49;0.121333;27.906667
9;50;0.078167;17.978333
9;51;0.0945;21.735
9;52;0.092167;21.198333
9;53;0.144667;33.273333
9;54;0.184333;42.396667
9;55;0.2065;47.495
9;56;0.156333;35.956667
9;57;0.147;33.81
9;58;0.149333;34.346667
9;59;0.1085;24.955
10;0;0.092167;21.198333
10;1;0.093333;21.466667
10;2;0.099167;22.808333
10;3;0.133;30.59
10;4;0.14;32.2
10;5;0.176167;40.518333
10;6;0.1785;41.055
10;7;0.1715;39.445
10;8;0.106167;24.418333
10;9;0.075833;17.441667
10;10;0.092167;21.198333
10;11;0.112;25.76
10;12;0.1645;37.835
10;13;0.1715;39.445
10;14;0.170333;39.176667
10;15;0.158667;36.493333
10;16;0.113167;26.028333
10;17;0.084;19.32
10;18;0.1155;26.565
10;19;0.126;28.98
10;20;0.163333;37.566667
10;21;0.135333;31.126667
10;22;0.151667;34.883333
10;23;0.133;30.59
10;24;0.134167;30.858333
10;25;0.1085;24.955
10;26;0.134167;30.858333
10;27;0.116667;26.833333
10;28;0.1435;33.005
10;29;0.1575;36.225
10;30;0.138833;31.931667
10;31;0.152833;35.151667
10;32;0.165667;38.103333
10;33;0.155167;35.688333
10;34;0.120167;27.638333
10;35;0.107333;24.686667
10;36;0.0945;21.735
10;37;0.089833;20.661667
10;38;0.106167;24.418333
10;39;0.119;27.37
10;40;0.1435;33.005
10;41;0.1575;36.225
10;42;0.137667;31.663333
10;43;0.123667;28.443333
10;44;0.116667;26.833333
10;45;0.145833;33.541667
10;46;0.161;37.03
10;47;0.152833;35.151667
10;48;0.131833;30.321667
10;49;0.1435;33.005
10;50;0.120167;27.638333
10;51;0.088667;20.393333
10;52;0.088667;20.393333
10;53;0.103833;23.881667
10;54;0.126;28.98
10;55;0.121333;27.906667
10;56;0.123667;28.443333
10;57;0.128333;29.516667
10;58;0.1575;36.225
10;59;0.154;35.42
11;0;0.137667;31.663333
11;1;0.113167;26.028333
11;2;0.1295;29.785
11;3;0.141167;32.468333
11;4;0.1155;26.565
11;5;0.116667;26.833333
11;6;0.128333;29.516667
11;7;0.089833;20.661667
11;8;0.0945;21.735
11;9;0.103833;23.881667
11;10;0.130667;30.053333
11;11;0.162167;37.298333
11;12;0.1785;41.055
11;13;0.165667;38.103333
11;14;0.155167;35.688333
11;15;0.145833;33.541667
11;16;0.109667;25.223333
11;17;0.105;24.15
11;18;0.0805;18.515
11;19;0.117833;27.101667
11;20;0.149333;34.346667
11;21;0.168;38.64
11;22;0.161;37.03
11;23;0.163333;37.566667
11;24;0.123667;28.443333
11;25;0.1225;28.175
11;26;0.126;28.98
11;27;0.149333;34.346667
11;28;0.186667;42.933333
11;29;0.1855;42.665
11;30;0.186667;42.933333
11;31;0.156333;35.956667
11;32;0.109667;25.223333
11;33;0.1015;23.345
11;34;0.1015;23.345
11;35;0.112;25.76
11;36;0.179667;41.323333
11;37;0.180833;41.591667
11;38;0.165667;38.103333
11;39;0.1295;29.785
11;40;0.119;27.37
11;41;0.074667;17.173333
11;42;0.068833;15.831667
11;43;0.093333;21.466667
11;44;0.109667;25.223333
11;45;0.149333;34.346667
11;46;0.161;37.03
11;47;0.1575;36.225
11;48;0.128333;29.516667
11;49;0.099167;22.808333
11;50;0.123667;28.443333
11;51;0.112;25.76
11;52;0.128333;29.516667
11;53;0.133;30.59
11;54;0.137667;31.663333
11;55;0.141167;32.468333
11;56;0.126;28.98
11;57;0.091;20.93
11;58;0.100333;23.076667
11;59;0.0875;20.125
12;0;0.1085;24.955
12;1;0.135333;31.126667
12;2;0.138833;31.931667
12;3;0.149333;34.346667
12;4;0.1575;36.225
12;5;0.126;28.98
12;6;0.14;32.2
12;7;0.100333;23.076667
12;8;0.091;20.93
12;9;0.120167;27.638333
12;10;0.106167;24.418333
12;11;0.114333;26.296667
12;12;0.126;28.98
12;13;0.127167;29.248333
12;14;0.135333;31.126667
12;15;0.126;28.98
12;16;0.1085;24.955
12;17;0.144667;33.273333
12;18;0.1435;33.005
12;19;0.1505;34.615
12;20;0.135333;31.126667
12;21;0.117833;27.101667
12;22;0.1015;23.345
12;23;0.081667;18.783333
12;24;0.086333;19.856667
12;25;0.107333;24.686667
12;26;0.133;30.59
12;27;0.149333;34.346667
12;28;0.158667;36.493333
12;29;0.1435;33.005
12;30;0.121333;27.906667
12;31;0.1365;31.395
12;32;0.166833;38.371667
12;33;0.177333;40.786667
12;34;0.168;38.64
12;35;0.134167;30.858333
12;36;0.1225;28.175
12;37;0.079333;18.246667
12;38;0.046667;10.733333
12;39;0.072333;16.636667
12;40;0.0945;21.735
12;41;0.117833;27.101667
12;42;0.156333;35.956667
12;43;0.135333;31.126667
12;44;0.142333;32.736667
12;45;0.14;32.2
12;46;0.147;33.81
12;47;0.156333;35.956667
12;48;0.154;35.42
12;49;0.1085;24.955
12;50;0.133;30.59
12;51;0.131833;30.321667
12;52;0.128333;29.516667
12;53;0.099167;22.808333
12;54;0.065333;15.026667
12;55;0.060667;13.953333
12;56;0.0525;12.075
12;57;0.098;22.54
12;58;0.155167;35.688333
12;59;0.172667;39.713333
13;0;0.203;46.69
13;1;0.21;48.3
13;2;0.145833;33.541667
13;3;0.112;25.76
13;4;0.086333;19.856667
13;5;0.103833;23.881667
13;6;0.158667;36.493333
13;7;0.1505;34.615
13;8;0.145833;33.541667
13;9;0.130667;30.053333
13;10;0.091;20.93
13;11;0.065333;15.026667
13;12;0.1015;23.345
13;13;0.112;25.76
13;14;0.123667;28.443333
13;15;0.1645;37.835
13;16;0.191333;44.006667
13;17;0.196;45.08
13;18;0.180833;41.591667
13;19;0.134167;30.858333
13;20;0.1015;23.345
13;21;0.100333;23.076667
13;22;0.088667;20.393333
13;23;0.099167;22.808333
13;24;0.126;28.98
13;25;0.147;33.81
13;26;0.147;33.81
13;27;0.110833;25.491667
13;28;0.1225;28.175
13;29;0.095667;22.003333
13;30;0.120167;27.638333
13;31;0.180833;41.591667
13;32;0.201833;46.421667
13;33;0.189;43.47
13;34;0.159833;36.761667
13;35;0.1085;24.955
13;36;0.082833;19.051667
13;37;0.079333;18.246667
13;38;0.072333;16.636667
13;39;0.105;24.15
13;40;0.120167;27.638333
13;41;0.119;27.37
13;42;0.133;30.59
13;43;0.109667;25.223333
13;44;0.099167;22.808333
13;45;0.119;27.37
13;46;0.168;38.64
13;47;0.182;41.86
13;48;0.170333;39.176667
13;49;0.130667;30.053333
13;50;0.130667;30.053333
13;51;0.107333;24.686667
13;52;0.0875;20.125
13;53;0.078167;17.978333
13;54;0.078167;17.978333
13;55;0.102667;23.613333
13;56;0.105;24.15
13;57;0.110833;25.491667
13;58;0.126;28.98
13;59;0.100333;23.076667
14;0;0.112;25.76
14;1;0.155167;35.688333
14;2;0.162167;37.298333
14;3;0.148167;34.078333
14;4;0.159833;36.761667
14;5;0.1575;36.225
14;6;0.137667;31.663333
14;7;0.126;28.98
14;8;0.07;16.1
14;9;0.07;16.1
14;10;0.074667;17.173333
14;11;0.0875;20.125
14;12;0.124833;28.711667
14;13;0.134167;30.858333
14;14;0.127167;29.248333
14;15;0.162167;37.298333
14;16;0.120167;27.638333
14;17;0.130667;30.053333
14;18;0.169167;38.908333
14;19;0.183167;42.128333
14;20;0.159833;36.761667
14;21;0.173833;39.981667
14;22;0.141167;32.468333
14;23;0.110833;25.491667
14;24;0.105;24.15
14;25;0.089833;20.661667
14;26;0.089833;20.661667
14;27;0.103833;23.881667
14;28;0.134167;30.858333
14;29;0.142333;32.736667
14;30;0.147;33.81
14;31;0.1715;39.445
14;32;0.176167;40.518333
14;33;0.147;33.81
14;34;0.128333;29.516667
14;35;0.107333;24.686667
14;36;0.151667;34.883333
14;37;0.151667;34.883333
14;38;0.152833;35.151667
14;39;0.148167;34.078333
14;40;0.145833;33.541667
14;41;0.106167;24.418333
14;42;0.068833;15.831667
14;43;0.0735;16.905
14;44;0.100333;23.076667
14;45;0.1645;37.835
14;46;0.205333;47.226667
14;47;0.211167;48.568333
14;48;0.1645;37.835
14;49;0.141167;32.468333
14;50;0.109667;25.223333
14;51;0.096833;22.271667
14;52;0.102667;23.613333
14;53;0.148167;34.078333
14;54;0.126;28.98
14;55;0.131833;30.321667
14;56;0.124833;28.711667
14;57;0.084;19.32
14;58;0.107333;24.686667
14;59;0.107333;24.686667
15;0;0.135333;31.126667
15;1;0.1645;37.835
15;2;0.158667;36.493333
15;3;0.120167;27.638333
15;4;0.148167;34.078333
15;5;0.170333;39.176667
15;6;0.124833;28.711667
15;7;0.123667;28.443333
15;8;0.124833;28.711667
15;9;0.085167;19.588333
15;10;0.088667;20.393333
15;11;0.117833;27.101667
15;12;0.106167;24.418333
15;13;0.1015;23.345
15;14;0.1015;23.345
15;15;0.119;27.37
15;16;0.1295;29.785
15;17;0.133;30.59
15;18;0.170333;39.176667
15;19;0.145833;33.541667
15;20;0.156333;35.956667
15;21;0.148167;34.078333
15;22;0.148167;34.078333
15;23;0.106167;24.418333
15;24;0.116667;26.833333
15;25;0.098;22.54
15;26;0.144667;33.273333
15;27;0.1435;33.005
15;28;0.124833;28.711667
15;29;0.124833;28.711667
15;30;0.119;27.37
15;31;0.127167;29.248333
15;32;0.130667;30.053333
15;33;0.162167;37.298333
15;34;0.123667;28.443333
15;35;0.162167;37.298333
15;36;0.1715;39.445
15;37;0.147;33.81
15;38;0.126;28.98
15;39;0.148167;34.078333
15;40;0.1015;23.345
15;41;0.082833;19.051667
15;42;0.086333;19.856667
15;43;0.134167;30.858333
15;44;0.121333;27.906667
15;45;0.117833;27.101667
15;46;0.1575;36.225
15;47;0.1715;39.445
15;48;0.141167;32.468333
15;49;0.095667;22.003333
15;50;0.100333;23.076667
15;51;0.084;19.32
15;52;0.126;28.98
15;53;0.170333;39.176667
15;54;0.1645;37.835
15;55;0.163333;37.566667
15;56;0.148167;34.078333
15;57;0.098;22.54
15;58;0.065333;15.026667
15;59;0.058333;13.416667
16;0;0.0595;13.685
16;1;0.147;33.81
16;2;0.183167;42.128333
16;3;0.191333;44.006667
16;4;0.172667;39.713333
16;5;0.117833;27.101667
16;6;0.096833;22.271667
16;7;0.0875;20.125
16;8;0.106167;24.418333
16;9;0.148167;34.078333
16;10;0.148167;34.078333
16;11;0.163333;37.566667
16;12;0.137667;31.663333
16;13;0.127167;29.248333
16;14;0.089833;20.661667
16;15;0.092167;21.198333
16;16;0.119;27.37
16;17;0.114333;26.296667
16;18;0.162167;37.298333
16;19;0.149333;34.346667
16;20;0.127167;29.248333
16;21;0.135333;31.126667
16;22;0.169167;38.908333
16;23;0.133;30.59
16;24;0.144667;33.273333
16;25;0.1435;33.005
16;26;0.144667;33.273333
16;27;0.148167;34.078333
16;28;0.128333;29.516667
16;29;0.128333;29.516667
16;30;0.158667;36.493333
16;31;0.1785;41.055
16;32;0.148167;34.078333
16;33;0.1575;36.225
16;34;0.126;28.98
16;35;0.137667;31.663333
16;36;0.137667;31.663333
16;37;0.138833;31.931667
16;38;0.151667;34.883333
16;39;0.1575;36.225
16;40;0.159833;36.761667
16;41;0.133;30.59
16;42;0.116667;26.833333
16;43;0.0945;21.735
16;44;0.135333;31.126667
16;45;0.149333;34.346667
16;46;0.166833;38.371667
16;47;0.168;38.64
16;48;0.156333;35.956667
16;49;0.1295;29.785
16;50;0.081667;18.783333
16;51;0.081667;18.783333
16;52;0.092167;21.198333
16;53;0.128333;29.516667
16;54;0.163333;37.566667
16;55;0.147;33.81
16;56;0.147;33.81
16;57;0.126;28.98
16;58;0.077;17.71
16;59;0.081667;18.783333
17;0;0.105;24.15
17;1;0.105;24.15
17;2;0.162167;37.298333
17;3;0.180833;41.591667
17;4;0.191333;44.006667
17;5;0.119;27.37
17;6;0.103833;23.881667
17;7;0.085167;19.588333
17;8;0.074667;17.173333
17;9;0.102667;23.613333
17;10;0.1225;28.175
17;11;0.163333;37.566667
17;12;0.1435;33.005
17;13;0.1435;33.005
17;14;0.126;28.98
17;15;0.127167;29.248333
17;16;0.088667;20.393333
17;17;0.123667;28.443333
17;18;0.124833;28.711667
17;19;0.147;33.81
17;20;0.135333;31.126667
17;21;0.135333;31.126667
17;22;0.1505;34.615
17;23;0.137667;31.663333
17;24;0.133;30.59
17;25;0.091;20.93
17;26;0.137667;31.663333
17;27;0.095667;22.003333
17;28;0.1015;23.345
17;29;0.147;33.81
17;30;0.1505;34.615
17;31;0.155167;35.688333
17;32;0.193667;44.543333
17;33;0.193667;44.543333
17;34;0.141167;32.468333
17;35;0.088667;20.393333
17;36;0.088667;20.393333
17;37;0.127167;29.248333
17;38;0.149333;34.346667
17;39;0.137667;31.663333
17;40;0.149333;34.346667
17;41;0.151667;34.883333
17;42;0.117833;27.101667
17;43;0.091;20.93
17;44;0.093333;21.466667
17;45;0.093333;21.466667
17;46;0.127167;29.248333
17;47;0.168;38.64
17;48;0.183167;42.128333
17;49;0.175;40.25
17;50;0.119;27.37
17;51;0.079333;18.246667
17;52;0.109667;25.223333
17;53;0.098;22.54
17;54;0.088667;20.393333
17;55;0.1295;29.785
17;56;0.133;30.59
17;57;0.124833;28.711667
17;58;0.130667;30.053333
17;59;0.149333;34.346667
18;0;0.110833;25.491667
18;1;0.124833;28.711667
18;2;0.145833;33.541667
18;3;0.138833;31.931667
18;4;0.152833;35.151667
18;5;0.121333;27.906667
18;6;0.123667;28.443333
18;7;0.158667;36.493333
18;8;0.159833;36.761667
18;9;0.114333;26.296667
18;10;0.110833;25.491667
18;11;0.1505;34.615
18;12;0.128333;29.516667
18;13;0.123667;28.443333
18;14;0.144667;33.273333
18;15;0.145833;33.541667
18;16;0.169167;38.908333
18;17;0.176167;40.518333
18;18;0.155167;35.688333
18;19;0.103833;23.881667
18;20;0.098;22.54
18;21;0.130667;30.053333
18;22;0.158667;36.493333
18;23;0.1505;34.615
18;24;0.148167;34.078333
18;25;0.1225;28.175
18;26;0.135333;31.126667
18;27;0.114333;26.296667
18;28;0.123667;28.443333
18;29;0.142333;32.736667
18;30;0.196;45.08
18;31;0.197167;45.348333
18;32;0.152833;35.151667
18;33;0.114333;26.296667
18;34;0.119;27.37
18;35;0.077;17.71
18;36;0.1155;26.565
18;37;0.124833;28.711667
18;38;0.170333;39.176667
18;39;0.161;37.03
18;40;0.148167;34.078333
18;41;0.120167;27.638333
18;42;0.130667;30.053333
18;43;0.148167;34.078333
18;44;0.1505;34.615
18;45;0.144667;33.273333
18;46;0.113167;26.028333
18;47;0.130667;30.053333
18;48;0.120167;27.638333
18;49;0.134167;30.858333
18;50;0.142333;32.736667
18;51;0.148167;34.078333
18;52;0.1085;24.955
18;53;0.107333;24.686667
18;54;0.107333;24.686667
18;55;0.116667;26.833333
18;56;0.131833;30.321667
18;57;0.161;37.03
18;58;0.197167;45.348333
18;59;0.2135;49.105
19;0;0.116667;26.833333
19;1;0.107333;24.686667
19;2;0.0805;18.515
19;3;0.063;14.49
19;4;0.089833;20.661667
19;5;0.135333;31.126667
19;6;0.161;37.03
19;7;0.169167;38.908333
19;8;0.166833;38.371667
19;9;0.151667;34.883333
19;10;0.096833;22.271667
19;11;0.079333;18.246667
19;12;0.126;28.98
19;13;0.172667;39.713333
19;14;0.211167;48.568333
19;15;0.196;45.08
19;16;0.176167;40.518333
19;17;0.155167;35.688333
19;18;0.091;20.93
19;19;0.0805;18.515
19;20;0.077;17.71
19;21;0.086333;19.856667
19;22;0.134167;30.858333
19;23;0.147;33.81
19;24;0.168;38.64
19;25;0.152833;35.151667
19;26;0.149333;34.346667
19;27;0.147;33.81
19;28;0.163333;37.566667
19;29;0.175;40.25
19;30;0.1365;31.395
19;31;0.162167;37.298333
19;32;0.163333;37.566667
19;33;0.137667;31.663333
19;34;0.144667;33.273333
19;35;0.130667;30.053333
19;36;0.1085;24.955
19;37;0.1155;26.565
19;38;0.1295;29.785
19;39;0.135333;31.126667
19;40;0.1505;34.615
19;41;0.162167;37.298333
19;42;0.162167;37.298333
19;43;0.193667;44.543333
19;44;0.180833;41.591667
19;45;0.1435;33.005
19;46;0.141167;32.468333
19;47;0.142333;32.736667
19;48;0.147;33.81
19;49;0.130667;30.053333
19;50;0.147;33.81
19;51;0.145833;33.541667
19;52;0.138833;31.931667
19;53;0.14;32.2
19;54;0.119;27.37
19;55;0.117833;27.101667
19;56;0.123667;28.443333
19;57;0.158667;36.493333
19;58;0.189;43.47
19;59;0.176167;40.518333
20;0;0.155167;35.688333
20;1;0.156333;35.956667
20;2;0.117833;27.101667
20;3;0.127167;29.248333
20;4;0.1015;23.345
20;5;0.093333;21.466667
20;6;0.138833;31.931667
20;7;0.159833;36.761667
20;8;0.172667;39.713333
20;9;0.156333;35.956667
20;10;0.142333;32.736667
20;11;0.147;33.81
20;12;0.113167;26.028333
20;13;0.123667;28.443333
20;14;0.120167;27.638333
20;15;0.169167;38.908333
20;16;0.179667;41.323333
20;17;0.177333;40.786667
20;18;0.175;40.25
20;19;0.1435;33.005
20;20;0.1015;23.345
20;21;0.099167;22.808333
20;22;0.121333;27.906667
20;23;0.128333;29.516667
20;24;0.201833;46.421667
20;25;0.212333;48.836667
20;26;0.200667;46.153333
20;27;0.180833;41.591667
20;28;0.1295;29.785
20;29;0.127167;29.248333
20;30;0.112;25.76
20;31;0.1155;26.565
20;32;0.135333;31.126667
20;33;0.168;38.64
20;34;0.163333;37.566667
20;35;0.149333;34.346667
20;36;0.145833;33.541667
20;37;0.170333;39.176667
20;38;0.166833;38.371667
20;39;0.145833;33.541667
20;40;0.144667;33.273333
20;41;0.1085;24.955
20;42;0.105;24.15
20;43;0.1365;31.395
20;44;0.1575;36.225
20;45;0.172667;39.713333
20;46;0.159833;36.761667
20;47;0.158667;36.493333
20;48;0.119;27.37
20;49;0.1015;23.345
20;50;0.082833;19.051667
20;51;0.121333;27.906667
20;52;0.130667;30.053333
20;53;0.212333;48.836667
20;54;0.204167;46.958333
20;55;0.2135;49.105
20;56;0.2135;49.105
20;57;0.142333;32.736667
20;58;0.1295;29.785
20;59;0.091;20.93
21;0;0.151667;34.883333
21;1;0.235667;54.203333
21;2;0.172667;39.713333
21;3;0.177333;40.786667
21;4;0.172667;39.713333
21;5;0.148167;34.078333
21;6;0.103833;23.881667
21;7;0.117833;27.101667
21;8;0.121333;27.906667
21;9;0.120167;27.638333
21;10;0.179667;41.323333
21;11;0.198333;45.616667
21;12;0.183167;42.128333
21;13;0.159833;36.761667
21;14;0.141167;32.468333
21;15;0.130667;30.053333
21;16;0.14;32.2
21;17;0.1365;31.395
21;18;0.130667;30.053333
21;19;0.156333;35.956667
21;20;0.126;28.98
21;21;0.106167;24.418333
21;22;0.135333;31.126667
21;23;0.1435;33.005
21;24;0.112;25.76
21;25;0.1575;36.225
21;26;0.166833;38.371667
21;27;0.1645;37.835
21;28;0.172667;39.713333
21;29;0.145833;33.541667
21;30;0.148167;34.078333
21;31;0.170333;39.176667
21;32;0.169167;38.908333
21;33;0.142333;32.736667
21;34;0.149333;34.346667
21;35;0.133;30.59
21;36;0.138833;31.931667
21;37;0.130667;30.053333
21;38;0.137667;31.663333
21;39;0.14;32.2
21;40;0.145833;33.541667
21;41;0.128333;29.516667
21;42;0.1645;37.835
21;43;0.148167;34.078333
21;44;0.144667;33.273333
21;45;0.147;33.81
21;46;0.170333;39.176667
21;47;0.172667;39.713333
21;48;0.166833;38.371667
21;49;0.1715;39.445
21;50;0.1155;26.565
21;51;0.117833;27.101667
21;52;0.112;25.76
21;53;0.1015;23.345
21;54;0.14;32.2
21;55;0.154;35.42
21;56;0.173833;39.981667
21;57;0.1645;37.835
21;58;0.135333;31.126667
21;59;0.123667;28.443333
22;0;0.114333;26.296667
22;1;0.123667;28.443333
22;2;0.169167;38.908333
22;3;0.163333;37.566667
22;4;0.1645;37.835
22;5;0.165667;38.103333
22;6;0.166833;38.371667
22;7;0.1225;28.175
22;8;0.1155;26.565
22;9;0.103833;23.881667
22;10;0.1155;26.565
22;11;0.179667;41.323333
22;12;0.189;43.47
22;13;0.21;48.3
22;14;0.177333;40.786667
22;15;0.117833;27.101667
22;16;0.116667;26.833333
22;17;0.092167;21.198333
22;18;0.099167;22.808333
22;19;0.152833;35.151667
22;20;0.186667;42.933333
22;21;0.193667;44.543333
22;22;0.187833;43.201667
22;23;0.176167;40.518333
22;24;0.127167;29.248333
22;25;0.106167;24.418333
22;26;0.131833;30.321667
22;27;0.162167;37.298333
22;28;0.170333;39.176667
22;29;0.166833;38.371667
22;30;0.173833;39.981667
22;31;0.161;37.03
22;32;0.133;30.59
22;33;0.128333;29.516667
22;34;0.134167;30.858333
22;35;0.131833;30.321667
22;36;0.173833;39.981667
22;37;0.165667;38.103333
22;38;0.156333;35.956667
22;39;0.147;33.81
22;40;0.180833;41.591667
22;41;0.177333;40.786667
22;42;0.1575;36.225
22;43;0.138833;31.931667
22;44;0.1015;23.345
22;45;0.1225;28.175
22;46;0.120167;27.638333
22;47;0.124833;28.711667
22;48;0.162167;37.298333
22;49;0.1785;41.055
22;50;0.141167;32.468333
22;51;0.123667;28.443333
22;52;0.124833;28.711667
22;53;0.109667;25.223333
22;54;0.131833;30.321667
22;55;0.162167;37.298333
22;56;0.183167;42.128333
22;57;0.172667;39.713333
22;58;0.144667;33.273333
22;59;0.117833;27.101667
23;0;0.107333;24.686667
23;1;0.088667;20.393333
23;2;0.127167;29.248333
23;3;0.142333;32.736667
23;4;0.162167;37.298333
23;5;0.163333;37.566667
23;6;0.163333;37.566667
23;7;0.134167;30.858333
23;8;0.109667;25.223333
23;9;0.138833;31.931667
23;10;0.1575;36.225
23;11;0.204167;46.958333
23;12;0.177333;40.786667
23;13;0.156333;35.956667
23;14;0.142333;32.736667
23;15;0.093333;21.466667
23;16;0.07;16.1
23;17;0.089833;20.661667
23;18;0.110833;25.491667
23;19;0.161;37.03
23;20;0.165667;38.103333
23;21;0.162167;37.298333
23;22;0.158667;36.493333
23;23;0.1575;36.225
23;24;0.121333;27.906667
23;25;0.131833;30.321667
23;26;0.1435;33.005
23;27;0.154;35.42
23;28;0.183167;42.128333
23;29;0.183167;42.128333
23;30;0.163333;37.566667
23;31;0.141167;32.468333
23;32;0.1225;28.175
23;33;0.110833;25.491667
23;34;0.124833;28.711667
23;35;0.152833;35.151667
23;36;0.1925;44.275
23;37;0.203;46.69
23;38;0.200667;46.153333
23;39;0.218167;50.178333
23;40;0.1925;44.275
23;41;0.126;28.98
23;42;0.1225;28.175
23;43;0.116667;26.833333
23;44;0.0875;20.125
23;45;0.147;33.81
23;46;0.130667;30.053333
23;47;0.148167;34.078333
23;48;0.149333;34.346667
23;49;0.148167;34.078333
23;50;0.1015;23.345
23;51;0.102667;23.613333
23;52;0.14;32.2
23;53;0.197167;45.348333
23;54;0.193667;44.543333
23;55;0.162167;37.298333
23;56;0.163333;37.566667
23;57;0.149333;34.346667
23;58;0.114333;26.296667
23;59;0.096833;22.271667
